order_id,user_id,order_number,order_hour_of_day,days_since_prior_order,cart_size,reorder_rate,unique_departments,order_hour_anomaly,is_first_order,user_total_orders,user_avg_reorder,user_avg_cart,cart_deviation,reorder_deviation,days_deviation,anomaly_score,severity
3418899,39216,28,17,8.0,12,1.0,9,0,0,28,1.0,12.0,0.0,0.0,0.0,0.16271671896883244,LOW
296489,39217,17,13,12.0,1,0.0,1,0,0,17,0.0,1.0,0.0,0.0,0.0,0.45628344104902807,HIGH
838123,39220,52,10,6.0,6,1.0,5,0,0,52,1.0,6.0,0.0,0.0,0.0,0.1775674798207003,LOW
899389,39221,100,16,3.0,8,0.75,7,0,0,100,0.75,8.0,0.0,0.0,0.0,0.4319399581595068,HIGH
607669,39222,6,11,30.0,11,0.0909090909090909,8,0,0,6,0.0909090909090909,11.0,0.0,0.0,0.0,0.17626864334518988,LOW
1701209,39223,4,14,9.0,23,0.3043478260869565,20,0,0,4,0.3043478260869565,23.0,0.0,0.0,0.0,0.41415121193675153,HIGH
690658,39225,12,14,8.0,4,1.0,4,0,0,12,1.0,4.0,0.0,0.0,0.0,0.06808861085164397,LOW
2260663,39226,27,13,7.0,11,1.0,10,0,0,27,1.0,11.0,0.0,0.0,0.0,0.16707859400045422,LOW
2702675,39227,21,14,30.0,7,0.4285714285714285,6,0,0,21,0.4285714285714285,7.0,0.0,0.0,0.0,0.10899334764452939,LOW
1182793,39229,27,8,14.0,4,1.0,4,0,0,27,1.0,4.0,0.0,0.0,0.0,0.10403530788339821,LOW
1062438,39231,5,19,7.0,8,0.5,7,0,0,5,0.5,8.0,0.0,0.0,0.0,0.03951413318968455,LOW
1342745,39232,5,8,30.0,12,0.75,10,0,0,5,0.75,12.0,0.0,0.0,0.0,0.09090830010729511,LOW
2556503,39233,6,15,19.0,9,0.8888888888888888,7,0,0,6,0.8888888888888888,9.0,0.0,0.0,0.0,0.10754342992857713,LOW
2721005,39234,7,17,7.0,22,0.5454545454545454,18,0,0,7,0.5454545454545454,22.0,0.0,0.0,0.0,0.284678375408991,HIGH
1861135,39235,6,20,12.0,14,0.3571428571428571,13,0,0,6,0.3571428571428571,14.0,0.0,0.0,0.0,0.11343644232765115,LOW
2503916,39236,10,19,29.0,3,1.0,3,0,0,10,1.0,3.0,0.0,0.0,0.0,0.1377111019503926,LOW
2913208,39237,5,15,25.0,2,1.0,2,0,0,5,1.0,2.0,0.0,0.0,0.0,0.18295235218949701,MEDIUM
2124674,39239,5,16,30.0,9,0.0,6,0,0,5,0.0,9.0,0.0,0.0,0.0,0.2122143414432648,MEDIUM
2584734,39240,16,17,4.0,8,0.25,7,0,0,16,0.25,8.0,0.0,0.0,0.0,0.14108770642281587,LOW
687773,39242,15,11,17.0,14,0.6428571428571429,9,0,0,15,0.6428571428571429,14.0,0.0,0.0,0.0,0.05165686308195816,LOW
3068352,39243,7,8,12.0,7,0.5714285714285714,6,0,0,7,0.5714285714285714,7.0,0.0,0.0,0.0,0.025738722978476458,LOW
2943323,39244,7,9,5.0,12,0.5,10,0,0,7,0.5,12.0,0.0,0.0,0.0,0.06578258279527605,LOW
1846581,39245,54,12,7.0,11,1.0,6,0,0,54,1.0,11.0,0.0,0.0,0.0,0.2386679404292268,MEDIUM
391241,39247,20,22,30.0,2,1.0,2,0,0,20,1.0,2.0,0.0,0.0,0.0,0.20085841368086865,MEDIUM
612690,39248,7,19,22.0,53,0.7169811320754716,36,0,0,7,0.7169811320754716,53.0,0.0,0.0,0.0,0.8102169879376453,CRITICAL
1106912,39249,18,9,30.0,5,0.8,5,0,0,18,0.8,5.0,0.0,0.0,0.0,0.1186590177326321,LOW
883886,39251,4,18,30.0,25,0.32,19,0,0,4,0.32,25.0,0.0,0.0,0.0,0.3690162729326184,HIGH
1997762,39252,37,18,1.0,4,0.75,4,0,0,37,0.75,4.0,0.0,0.0,0.0,0.20572578917139295,MEDIUM
186794,39253,5,15,15.0,3,0.3333333333333333,2,0,0,5,0.3333333333333333,3.0,0.0,0.0,0.0,0.20154477732684117,MEDIUM
3277470,39254,21,10,13.0,8,0.875,7,0,0,21,0.875,8.0,0.0,0.0,0.0,0.07046247122722271,LOW
951852,39255,14,14,6.0,11,0.9090909090909092,7,0,0,14,0.9090909090909092,11.0,0.0,0.0,0.0,0.08287361577048191,LOW
2679458,39256,72,9,4.0,10,0.9,6,0,0,72,0.9,10.0,0.0,0.0,0.0,0.3163925165457733,HIGH
3219329,39257,18,10,30.0,27,0.925925925925926,20,0,0,18,0.925925925925926,27.0,0.0,0.0,0.0,0.5092381505392568,CRITICAL
3389457,39258,20,9,30.0,10,1.0,9,0,0,20,1.0,10.0,0.0,0.0,0.0,0.21386006776864652,MEDIUM
2950405,39259,16,16,4.0,11,0.8181818181818182,7,0,0,16,0.8181818181818182,11.0,0.0,0.0,0.0,0.07815699218991767,LOW
991725,39260,6,20,22.0,6,0.6666666666666666,4,0,0,6,0.6666666666666666,6.0,0.0,0.0,0.0,0.06551015315481812,LOW
2239384,39261,4,14,30.0,17,0.3529411764705882,13,0,0,4,0.3529411764705882,17.0,0.0,0.0,0.0,0.12854120726090623,LOW
3376288,39262,18,8,13.0,4,1.0,4,0,0,18,1.0,4.0,0.0,0.0,0.0,0.07416503257675988,LOW
1594464,39263,13,13,15.0,8,0.5,7,0,0,13,0.5,8.0,0.0,0.0,0.0,0.011177285552658955,LOW
1298779,39265,16,18,9.0,18,0.3888888888888889,13,0,0,16,0.3888888888888889,18.0,0.0,0.0,0.0,0.17095619135208917,LOW
641820,39266,63,11,6.0,13,1.0,10,0,0,63,1.0,13.0,0.0,0.0,0.0,0.33823685467251474,HIGH
30268,39267,4,14,30.0,17,0.3529411764705882,12,0,0,4,0.3529411764705882,17.0,0.0,0.0,0.0,0.10512976120538275,LOW
3314090,39268,11,9,6.0,8,0.375,6,0,0,11,0.375,8.0,0.0,0.0,0.0,0.08271691469031084,LOW
309023,39271,25,21,25.0,8,0.375,7,0,0,25,0.375,8.0,0.0,0.0,0.0,0.1636229182106559,LOW
1634146,39276,17,10,7.0,16,0.4375,12,0,0,17,0.4375,16.0,0.0,0.0,0.0,0.12876895455610082,LOW
2817139,39278,45,16,8.0,11,0.5454545454545454,8,0,0,45,0.5454545454545454,11.0,0.0,0.0,0.0,0.16623604544623793,LOW
2883989,39279,5,17,30.0,22,0.3181818181818182,17,0,0,5,0.3181818181818182,22.0,0.0,0.0,0.0,0.25136298917259703,MEDIUM
2943733,39280,5,23,7.0,5,0.2,4,0,0,5,0.2,5.0,0.0,0.0,0.0,0.1553633448704258,LOW
2337580,39284,10,13,30.0,9,0.0,7,0,0,10,0.0,9.0,0.0,0.0,0.0,0.24897135097894163,MEDIUM
2438815,39285,4,13,30.0,5,0.6,5,0,0,4,0.6,5.0,0.0,0.0,0.0,0.05871431166951602,LOW
408686,39287,25,12,2.0,4,1.0,4,0,0,25,1.0,4.0,0.0,0.0,0.0,0.13618386125635407,LOW
618640,39288,9,8,30.0,10,0.1,8,0,0,9,0.1,10.0,0.0,0.0,0.0,0.16784164403644797,LOW
2958016,39289,11,11,20.0,11,0.8181818181818182,8,0,0,11,0.8181818181818182,11.0,0.0,0.0,0.0,0.08642918047453607,LOW
3404153,39294,6,11,30.0,13,0.5384615384615384,8,0,0,6,0.5384615384615384,13.0,0.0,0.0,0.0,0.04039509480691361,LOW
1021253,39296,4,3,30.0,3,1.0,3,1,0,4,1.0,3.0,0.0,0.0,0.0,0.5209838115735026,CRITICAL
2285291,39298,13,9,30.0,22,0.5909090909090909,18,0,0,13,0.5909090909090909,22.0,0.0,0.0,0.0,0.30172318432092105,HIGH
488345,39301,6,10,30.0,2,1.0,2,0,0,6,1.0,2.0,0.0,0.0,0.0,0.16061458813678176,LOW
2671239,39302,5,17,5.0,10,0.6,8,0,0,5,0.6,10.0,0.0,0.0,0.0,0.04531314832505051,LOW
2547680,39304,40,8,2.0,6,1.0,6,0,0,40,1.0,6.0,0.0,0.0,0.0,0.18097195982218017,LOW
968774,39308,100,9,1.0,3,0.0,3,0,0,100,0.0,3.0,0.0,0.0,0.0,0.7493661208764066,CRITICAL
2949749,39309,15,13,27.0,14,0.5,11,0,0,15,0.5,14.0,0.0,0.0,0.0,0.09688226933335908,LOW
466519,39310,19,14,10.0,8,0.5,6,0,0,19,0.5,8.0,0.0,0.0,0.0,0.03620420010082481,LOW
443663,39311,19,16,30.0,2,1.0,2,0,0,19,1.0,2.0,0.0,0.0,0.0,0.19885013080643632,MEDIUM
1297624,39312,9,4,30.0,11,0.5454545454545454,11,1,0,9,0.5454545454545454,11.0,0.0,0.0,0.0,0.49694978265002687,CRITICAL
1998981,39313,30,14,6.0,13,0.3076923076923077,8,0,0,30,0.3076923076923077,13.0,0.0,0.0,0.0,0.23325339454420524,MEDIUM
3306822,39314,6,16,13.0,31,0.8387096774193549,24,0,0,6,0.8387096774193549,31.0,0.0,0.0,0.0,0.5472907454712956,CRITICAL
1012415,39315,10,18,19.0,4,0.75,4,0,0,10,0.75,4.0,0.0,0.0,0.0,0.0652530572618294,LOW
2127526,39319,9,16,30.0,16,0.4375,11,0,0,9,0.4375,16.0,0.0,0.0,0.0,0.07743425836993234,LOW
1221786,39324,11,11,28.0,1,1.0,1,0,0,11,1.0,1.0,0.0,0.0,0.0,0.23556937724400528,MEDIUM
2806340,39326,11,13,10.0,11,0.9090909090909092,9,0,0,11,0.9090909090909092,11.0,0.0,0.0,0.0,0.07157920490434477,LOW
2289835,39327,19,19,26.0,15,0.8,8,0,0,19,0.8,15.0,0.0,0.0,0.0,0.15150461154111527,LOW
978849,39328,100,12,2.0,4,1.0,4,0,0,100,1.0,4.0,0.0,0.0,0.0,0.47737050934599556,HIGH
2780479,39329,17,13,25.0,2,0.5,2,0,0,17,0.5,2.0,0.0,0.0,0.0,0.2075632886845694,MEDIUM
125858,39330,4,14,30.0,10,0.4,6,0,0,4,0.4,10.0,0.0,0.0,0.0,0.04747729448200799,LOW
562133,39331,4,16,14.0,2,0.5,2,0,0,4,0.5,2.0,0.0,0.0,0.0,0.18148198991341724,MEDIUM
975590,39332,9,13,21.0,21,0.1428571428571428,11,0,0,9,0.1428571428571428,21.0,0.0,0.0,0.0,0.33814096173637487,HIGH
2419616,39335,10,9,1.0,1,1.0,1,0,0,10,1.0,1.0,0.0,0.0,0.0,0.30299031084758465,HIGH
1629233,39338,5,20,11.0,3,0.6666666666666666,3,0,0,5,0.6666666666666666,3.0,0.0,0.0,0.0,0.12024773729544425,LOW
2340333,39339,4,14,30.0,3,0.3333333333333333,1,0,0,4,0.3333333333333333,3.0,0.0,0.0,0.0,0.19436977457128957,MEDIUM
412578,39342,21,17,3.0,22,0.5454545454545454,17,0,0,21,0.5454545454545454,22.0,0.0,0.0,0.0,0.3502569344848605,HIGH
2246297,39343,11,13,12.0,17,0.4705882352941176,15,0,0,11,0.4705882352941176,17.0,0.0,0.0,0.0,0.15590661203124667,LOW
383508,39344,15,16,6.0,19,0.8421052631578947,15,0,0,15,0.8421052631578947,19.0,0.0,0.0,0.0,0.19381594947799097,MEDIUM
390031,39345,9,11,30.0,6,0.6666666666666666,5,0,0,9,0.6666666666666666,6.0,0.0,0.0,0.0,0.03323922216825326,LOW
2641282,39346,23,14,30.0,4,0.25,4,0,0,23,0.25,4.0,0.0,0.0,0.0,0.19442972705248318,MEDIUM
538178,39349,8,19,30.0,2,0.5,2,0,0,8,0.5,2.0,0.0,0.0,0.0,0.12358947466125425,LOW
2491952,39351,6,9,30.0,14,0.1428571428571428,9,0,0,6,0.1428571428571428,14.0,0.0,0.0,0.0,0.1588266823766663,LOW
892913,39352,9,21,30.0,15,0.4666666666666667,9,0,0,9,0.4666666666666667,15.0,0.0,0.0,0.0,0.06891664235104333,LOW
973994,39353,6,20,30.0,6,0.8333333333333334,3,0,0,6,0.8333333333333334,6.0,0.0,0.0,0.0,0.14410667701227242,LOW
1711654,39355,12,8,21.0,3,1.0,2,0,0,12,1.0,3.0,0.0,0.0,0.0,0.1370581851068463,LOW
1130506,39356,4,15,30.0,5,0.6,5,0,0,4,0.6,5.0,0.0,0.0,0.0,0.05871431166951602,LOW
3158514,39357,25,10,7.0,9,0.7777777777777778,8,0,0,25,0.7777777777777778,9.0,0.0,0.0,0.0,0.06472293557043696,LOW
1479450,39358,82,18,1.0,4,0.75,4,0,0,82,0.75,4.0,0.0,0.0,0.0,0.4370068698650236,HIGH
2637485,39359,6,12,13.0,23,0.6086956521739131,17,0,0,6,0.6086956521739131,23.0,0.0,0.0,0.0,0.21283653879132713,MEDIUM
1001683,39360,6,18,10.0,7,1.0,4,0,0,6,1.0,7.0,0.0,0.0,0.0,0.08989301412394846,LOW
2818124,39361,35,21,6.0,4,1.0,4,0,0,35,1.0,4.0,0.0,0.0,0.0,0.10646556096382975,LOW
1334604,39362,5,13,30.0,13,0.0769230769230769,7,0,0,5,0.0769230769230769,13.0,0.0,0.0,0.0,0.21785172852153933,MEDIUM
3404839,39363,8,16,4.0,11,0.5454545454545454,9,0,0,8,0.5454545454545454,11.0,0.0,0.0,0.0,0.062271053221765627,LOW
3369131,39366,4,19,30.0,5,0.2,5,0,0,4,0.2,5.0,0.0,0.0,0.0,0.10237262789171608,LOW
2860730,39367,6,21,14.0,6,0.3333333333333333,5,0,0,6,0.3333333333333333,6.0,0.0,0.0,0.0,0.07638935768333666,LOW
1285052,39368,10,15,30.0,1,0.0,1,0,0,10,0.0,1.0,0.0,0.0,0.0,0.37909820197645117,HIGH
855489,39369,6,9,14.0,7,0.8571428571428571,6,0,0,6,0.8571428571428571,7.0,0.0,0.0,0.0,0.07055947527392925,LOW
1063624,39370,11,20,30.0,11,0.1818181818181818,9,0,0,11,0.1818181818181818,11.0,0.0,0.0,0.0,0.11749371141575737,LOW
387692,39371,23,10,4.0,6,0.5,5,0,0,23,0.5,6.0,0.0,0.0,0.0,0.0786841677030865,LOW
1744721,39372,10,9,5.0,11,0.6363636363636364,7,0,0,10,0.6363636363636364,11.0,0.0,0.0,0.0,0.03532864453109208,LOW
1658491,39373,8,19,15.0,10,0.3,8,0,0,8,0.3,10.0,0.0,0.0,0.0,0.08261003442365378,LOW
995144,39374,23,18,4.0,11,0.9090909090909092,9,0,0,23,0.9090909090909092,11.0,0.0,0.0,0.0,0.11716940445495483,LOW
2400864,39375,16,10,30.0,4,0.5,3,0,0,16,0.5,4.0,0.0,0.0,0.0,0.08688316817608033,LOW
1503477,39377,13,18,26.0,13,0.5384615384615384,12,0,0,13,0.5384615384615384,13.0,0.0,0.0,0.0,0.10990324683091635,LOW
1198449,39379,34,20,18.0,18,0.8888888888888888,12,0,0,34,0.8888888888888888,18.0,0.0,0.0,0.0,0.2378830668194193,MEDIUM
1647032,39380,7,14,27.0,10,0.2,6,0,0,7,0.2,10.0,0.0,0.0,0.0,0.14010178288935082,LOW
3125886,39381,4,13,30.0,6,0.3333333333333333,5,0,0,4,0.3333333333333333,6.0,0.0,0.0,0.0,0.04843425603411189,LOW
3062868,39382,54,11,2.0,6,0.8333333333333334,4,0,0,54,0.8333333333333334,6.0,0.0,0.0,0.0,0.24310512022108288,MEDIUM
3159780,39383,9,6,30.0,1,0.0,1,0,0,9,0.0,1.0,0.0,0.0,0.0,0.3632133591792932,HIGH
3255873,39384,5,17,23.0,2,0.0,2,0,0,5,0.0,2.0,0.0,0.0,0.0,0.29738335948323047,HIGH
2583044,39388,6,20,30.0,10,0.7,6,0,0,6,0.7,10.0,0.0,0.0,0.0,0.053939426790108436,LOW
773485,39389,5,16,30.0,17,0.0588235294117647,14,0,0,5,0.0588235294117647,17.0,0.0,0.0,0.0,0.3536627840864224,HIGH
285646,39391,19,20,6.0,18,0.9444444444444444,13,0,0,19,0.9444444444444444,18.0,0.0,0.0,0.0,0.21242825254216402,MEDIUM
252351,39392,8,17,30.0,5,0.6,5,0,0,8,0.6,5.0,0.0,0.0,0.0,0.03380408303361593,LOW
1368928,39394,20,11,9.0,21,0.7142857142857143,15,0,0,20,0.7142857142857143,21.0,0.0,0.0,0.0,0.1674520535375441,LOW
2326368,39395,7,19,19.0,12,0.5,9,0,0,7,0.5,12.0,0.0,0.0,0.0,0.050909397477916674,LOW
2841643,39396,8,13,5.0,8,0.75,7,0,0,8,0.75,8.0,0.0,0.0,0.0,0.05479422988370475,LOW
1093314,39397,8,13,23.0,16,0.5,13,0,0,8,0.5,16.0,0.0,0.0,0.0,0.11754080187482685,LOW
3137784,39398,8,15,18.0,18,0.7777777777777778,11,0,0,8,0.7777777777777778,18.0,0.0,0.0,0.0,0.12740720007784045,LOW
2988254,39399,10,13,30.0,11,0.9090909090909092,9,0,0,10,0.9090909090909092,11.0,0.0,0.0,0.0,0.13026252881303912,LOW
3137443,39400,35,11,21.0,15,0.9333333333333332,10,0,0,35,0.9333333333333332,15.0,0.0,0.0,0.0,0.26160041340565376,MEDIUM
961077,39401,6,14,30.0,1,0.0,1,0,0,6,0.0,1.0,0.0,0.0,0.0,0.3530441721448929,HIGH
3258790,39402,34,17,13.0,2,1.0,2,0,0,34,1.0,2.0,0.0,0.0,0.0,0.19579747135649084,MEDIUM
2694528,39403,16,14,7.0,12,1.0,10,0,0,16,1.0,12.0,0.0,0.0,0.0,0.16593443396612617,LOW
91987,39404,4,20,8.0,8,0.75,7,0,0,4,0.75,8.0,0.0,0.0,0.0,0.052728345098310925,LOW
1674657,39406,4,7,30.0,22,0.8181818181818182,16,0,0,4,0.8181818181818182,22.0,0.0,0.0,0.0,0.32135253030425426,HIGH
473884,39407,4,15,30.0,11,0.0,6,0,0,4,0.0,11.0,0.0,0.0,0.0,0.23593411731735425,MEDIUM
169595,39408,7,14,19.0,2,0.0,2,0,0,7,0.0,2.0,0.0,0.0,0.0,0.32867157652780377,HIGH
1006925,39409,52,10,23.0,12,0.5833333333333334,9,0,0,52,0.5833333333333334,12.0,0.0,0.0,0.0,0.28619943468031295,HIGH
1584121,39410,7,7,30.0,14,0.2142857142857142,9,0,0,7,0.2142857142857142,14.0,0.0,0.0,0.0,0.10058174915824103,LOW
1143758,39411,9,15,25.0,7,0.7142857142857143,6,0,0,9,0.7142857142857143,7.0,0.0,0.0,0.0,0.06531604538507596,LOW
1487000,39412,14,13,8.0,5,0.6,4,0,0,14,0.6,5.0,0.0,0.0,0.0,0.027135272257494236,LOW
2104395,39413,15,13,7.0,19,0.4210526315789473,11,0,0,15,0.4210526315789473,19.0,0.0,0.0,0.0,0.1776033920377026,LOW
2299969,39415,22,9,3.0,7,1.0,6,0,0,22,1.0,7.0,0.0,0.0,0.0,0.1102543194832416,LOW
2583839,39416,11,19,17.0,8,0.375,7,0,0,11,0.375,8.0,0.0,0.0,0.0,0.0706829157944544,LOW
1833847,39417,15,11,21.0,15,0.7333333333333333,10,0,0,15,0.7333333333333333,15.0,0.0,0.0,0.0,0.08924393366863159,LOW
1278001,39418,7,13,10.0,9,0.6666666666666666,9,0,0,7,0.6666666666666666,9.0,0.0,0.0,0.0,0.02684904281501721,LOW
257332,39419,21,9,10.0,12,1.0,4,0,0,21,1.0,12.0,0.0,0.0,0.0,0.1559524270246293,LOW
1864483,39420,4,12,12.0,4,0.0,4,0,0,4,0.0,4.0,0.0,0.0,0.0,0.26609034569520706,MEDIUM
1033639,39421,15,8,14.0,26,0.6153846153846154,16,0,0,15,0.6153846153846154,26.0,0.0,0.0,0.0,0.278057192272289,MEDIUM
2556710,39422,27,17,30.0,6,0.3333333333333333,6,0,0,27,0.3333333333333333,6.0,0.0,0.0,0.0,0.1817946734833955,MEDIUM
1382415,39424,28,12,9.0,4,0.25,4,0,0,28,0.25,4.0,0.0,0.0,0.0,0.21073367357480954,MEDIUM
2229232,39430,4,15,30.0,33,0.4242424242424242,22,0,0,4,0.4242424242424242,33.0,0.0,0.0,0.0,0.5150998090897703,CRITICAL
2734572,39432,8,16,30.0,1,1.0,1,0,0,8,1.0,1.0,0.0,0.0,0.0,0.21455775485991824,MEDIUM
101249,39433,39,17,7.0,8,0.625,8,0,0,39,0.625,8.0,0.0,0.0,0.0,0.11668980701368359,LOW
1663149,39434,10,14,3.0,10,0.8,4,0,0,10,0.8,10.0,0.0,0.0,0.0,0.14164116197585264,LOW
656767,39436,4,16,30.0,14,1.0,11,0,0,4,1.0,14.0,0.0,0.0,0.0,0.28992030273186475,HIGH
3137812,39437,6,11,5.0,12,0.3333333333333333,9,0,0,6,0.3333333333333333,12.0,0.0,0.0,0.0,0.11140769984569254,LOW
3241726,39440,4,8,30.0,17,0.1176470588235294,12,0,0,4,0.1176470588235294,17.0,0.0,0.0,0.0,0.24961746634161674,MEDIUM
1329085,39441,10,13,2.0,9,0.1111111111111111,7,0,0,10,0.1111111111111111,9.0,0.0,0.0,0.0,0.2538147083969906,MEDIUM
1115400,39442,4,12,27.0,3,0.3333333333333333,3,0,0,4,0.3333333333333333,3.0,0.0,0.0,0.0,0.17116082027281065,LOW
1197029,39444,7,16,7.0,4,1.0,4,0,0,7,1.0,4.0,0.0,0.0,0.0,0.07986761704915168,LOW
2793293,39445,41,11,7.0,8,0.875,7,0,0,41,0.875,8.0,0.0,0.0,0.0,0.13019501924401988,LOW
1700705,39446,21,11,11.0,1,1.0,1,0,0,21,1.0,1.0,0.0,0.0,0.0,0.231245236271313,MEDIUM
1536506,39447,8,18,21.0,9,0.3333333333333333,7,0,0,8,0.3333333333333333,9.0,0.0,0.0,0.0,0.07129587345893273,LOW
683940,39448,5,17,13.0,10,0.1,9,0,0,5,0.1,10.0,0.0,0.0,0.0,0.2302541986529998,MEDIUM
2176178,39449,28,5,12.0,11,0.6363636363636364,7,1,0,28,0.6363636363636364,11.0,0.0,0.0,0.0,0.47642388006717784,HIGH
38566,39450,7,17,30.0,8,0.625,7,0,0,7,0.625,8.0,0.0,0.0,0.0,0.01716283896454729,LOW
2929955,39451,72,6,3.0,14,1.0,10,0,0,72,1.0,14.0,0.0,0.0,0.0,0.4095820987789186,HIGH
2871571,39452,14,17,29.0,17,0.6470588235294118,15,0,0,14,0.6470588235294118,17.0,0.0,0.0,0.0,0.21220552062585818,MEDIUM
65116,39453,90,11,6.0,9,0.7777777777777778,6,0,0,90,0.7777777777777778,9.0,0.0,0.0,0.0,0.35190174312227684,HIGH
3371597,39454,17,14,30.0,10,0.4,5,0,0,17,0.4,10.0,0.0,0.0,0.0,0.11141383373886005,LOW
3193393,39455,22,21,4.0,11,0.3636363636363636,9,0,0,22,0.3636363636363636,11.0,0.0,0.0,0.0,0.15119329947030768,LOW
2149799,39456,8,17,11.0,5,1.0,4,0,0,8,1.0,5.0,0.0,0.0,0.0,0.05804763195109941,LOW
975230,39457,7,20,5.0,2,1.0,1,0,0,7,1.0,2.0,0.0,0.0,0.0,0.17596249010026976,LOW
3354651,39458,21,8,28.0,24,0.7083333333333334,18,0,0,21,0.7083333333333334,24.0,0.0,0.0,0.0,0.3528757091871906,HIGH
1861613,39459,26,13,3.0,2,0.0,2,0,0,26,0.0,2.0,0.0,0.0,0.0,0.484592991396691,HIGH
1084713,39460,92,15,1.0,16,1.0,9,0,0,92,1.0,16.0,0.0,0.0,0.0,0.5732767030590566,CRITICAL
173540,39461,20,20,5.0,16,0.8125,13,0,0,20,0.8125,16.0,0.0,0.0,0.0,0.12563627799031607,LOW
2998030,39463,13,10,5.0,6,0.1666666666666666,3,0,0,13,0.1666666666666666,6.0,0.0,0.0,0.0,0.24106532490958044,MEDIUM
1538784,39464,26,8,6.0,10,0.7,8,0,0,26,0.7,10.0,0.0,0.0,0.0,0.05341896318677741,LOW
3364210,39465,44,15,13.0,8,0.875,6,0,0,44,0.875,8.0,0.0,0.0,0.0,0.17894587250165073,LOW
3286742,39467,27,8,9.0,2,0.5,2,0,0,27,0.5,2.0,0.0,0.0,0.0,0.23092586285378391,MEDIUM
1662464,39469,11,9,4.0,6,0.5,5,0,0,11,0.5,6.0,0.0,0.0,0.0,0.050691161453105704,LOW
2112674,39470,6,12,30.0,10,0.3,8,0,0,6,0.3,10.0,0.0,0.0,0.0,0.03782075086745873,LOW
2530457,39473,6,9,7.0,4,0.75,3,0,0,6,0.75,4.0,0.0,0.0,0.0,0.07881877171658436,LOW
3009368,39474,11,17,30.0,12,0.0833333333333333,8,0,0,11,0.0833333333333333,12.0,0.0,0.0,0.0,0.20187873207694107,MEDIUM
608702,39475,56,15,7.0,16,0.5,11,0,0,56,0.5,16.0,0.0,0.0,0.0,0.3088258586496275,HIGH
3355229,39477,14,9,30.0,5,0.6,5,0,0,14,0.6,5.0,0.0,0.0,0.0,0.04229120556538957,LOW
1597572,39478,7,14,3.0,6,0.0,4,0,0,7,0.0,6.0,0.0,0.0,0.0,0.3113019201307544,HIGH
974903,39482,6,16,30.0,8,0.75,7,0,0,6,0.75,8.0,0.0,0.0,0.0,0.05186878510500659,LOW
1803119,39483,10,17,30.0,5,0.6,5,0,0,10,0.6,5.0,0.0,0.0,0.0,0.040692872485130316,LOW
2035375,39484,19,18,5.0,17,0.6470588235294118,13,0,0,19,0.6470588235294118,17.0,0.0,0.0,0.0,0.1435840043437755,LOW
2028952,39485,9,22,5.0,1,1.0,1,0,0,9,1.0,1.0,0.0,0.0,0.0,0.23029155745056085,MEDIUM
1490857,39486,41,14,7.0,19,0.7368421052631579,13,0,0,41,0.7368421052631579,19.0,0.0,0.0,0.0,0.18501986068841536,MEDIUM
184716,39487,12,16,30.0,14,0.4285714285714285,10,0,0,12,0.4285714285714285,14.0,0.0,0.0,0.0,0.06005303907850934,LOW
952502,39489,27,14,9.0,5,0.8,5,0,0,27,0.8,5.0,0.0,0.0,0.0,0.08059886598736143,LOW
1639715,39492,18,12,13.0,11,0.7272727272727273,9,0,0,18,0.7272727272727273,11.0,0.0,0.0,0.0,0.03388373164122005,LOW
3200114,39493,11,13,12.0,11,0.6363636363636364,9,0,0,11,0.6363636363636364,11.0,0.0,0.0,0.0,0.025285787934110737,LOW
2016473,39494,35,19,1.0,10,0.7,7,0,0,35,0.7,10.0,0.0,0.0,0.0,0.1581853898280532,LOW
719675,39495,53,12,7.0,1,1.0,1,0,0,53,1.0,1.0,0.0,0.0,0.0,0.3750504207719779,HIGH
2788264,39500,5,14,30.0,10,0.2,8,0,0,5,0.2,10.0,0.0,0.0,0.0,0.08606439176516967,LOW
1032509,39502,4,22,7.0,15,0.3333333333333333,7,0,0,4,0.3333333333333333,15.0,0.0,0.0,0.0,0.14100427615728828,LOW
10616,39504,24,11,29.0,8,1.0,7,0,0,24,1.0,8.0,0.0,0.0,0.0,0.21077243915590593,MEDIUM
2989226,39505,20,12,30.0,8,0.375,6,0,0,20,0.375,8.0,0.0,0.0,0.0,0.11276379683481075,LOW
3214043,39507,10,9,0.0,20,1.0,12,0,0,10,1.0,20.0,0.0,0.0,0.0,0.38129958111145734,HIGH
2402592,39508,25,12,14.0,4,0.75,4,0,0,25,0.75,4.0,0.0,0.0,0.0,0.10616830199579042,LOW
1345836,39509,41,16,5.0,12,0.75,10,0,0,41,0.75,12.0,0.0,0.0,0.0,0.12909027599700085,LOW
2309342,39511,8,11,14.0,5,0.6,5,0,0,8,0.6,5.0,0.0,0.0,0.0,0.034005104816553944,LOW
315488,39512,13,15,30.0,18,0.6666666666666666,14,0,0,13,0.6666666666666666,18.0,0.0,0.0,0.0,0.1471542375081103,LOW
1514183,39514,24,9,2.0,5,0.8,4,0,0,24,0.8,5.0,0.0,0.0,0.0,0.1451794561146036,LOW
861877,39516,7,17,2.0,7,0.5714285714285714,7,0,0,7,0.5714285714285714,7.0,0.0,0.0,0.0,0.09128196712176562,LOW
3162697,39517,8,17,14.0,2,1.0,2,0,0,8,1.0,2.0,0.0,0.0,0.0,0.12582035211481046,LOW
1532668,39519,14,16,20.0,14,0.6428571428571429,12,0,0,14,0.6428571428571429,14.0,0.0,0.0,0.0,0.08254323780990147,LOW
