order_id,user_id,order_number,order_hour_of_day,days_since_prior_order,cart_size,reorder_rate,unique_departments,order_hour_anomaly,is_first_order,user_total_orders,user_avg_reorder,user_avg_cart,cart_deviation,reorder_deviation,days_deviation
70684,21057,19,8,30.0,12,0.75,7,0,0,19,0.75,12.0,0.0,0.0,0.0
418455,21059,35,17,2.0,6,1.0,4,0,0,35,1.0,6.0,0.0,0.0,0.0
2766628,21060,8,10,30.0,20,0.3,10,0,0,8,0.3,20.0,0.0,0.0,0.0
1375428,21065,16,10,30.0,4,0.0,1,0,0,16,0.0,4.0,0.0,0.0,0.0
2172760,21069,6,10,30.0,6,0.5,6,0,0,6,0.5,6.0,0.0,0.0,0.0
577411,21070,6,13,8.0,11,0.7272727272727273,10,0,0,6,0.7272727272727273,11.0,0.0,0.0,0.0
1567613,21071,10,12,30.0,17,0.6470588235294118,14,0,0,10,0.6470588235294118,17.0,0.0,0.0,0.0
321004,21073,6,9,9.0,2,0.5,2,0,0,6,0.5,2.0,0.0,0.0,0.0
1312074,21074,5,18,21.0,11,0.5454545454545454,8,0,0,5,0.5454545454545454,11.0,0.0,0.0,0.0
723421,21075,31,13,7.0,3,0.6666666666666666,2,0,0,31,0.6666666666666666,3.0,0.0,0.0,0.0
291968,21076,10,18,27.0,1,1.0,1,0,0,10,1.0,1.0,0.0,0.0,0.0
1275078,21078,6,9,19.0,5,1.0,5,0,0,6,1.0,5.0,0.0,0.0,0.0
1484991,21080,5,3,30.0,7,0.42857142857142855,6,1,0,5,0.42857142857142855,7.0,0.0,0.0,0.0
2448840,21081,8,13,13.0,20,0.95,14,0,0,8,0.95,20.0,0.0,0.0,0.0
195819,21082,6,12,30.0,15,0.4666666666666667,11,0,0,6,0.4666666666666667,15.0,0.0,0.0,0.0
3305456,21083,6,14,22.0,11,0.8181818181818182,8,0,0,6,0.8181818181818182,11.0,0.0,0.0,0.0
3276786,21085,7,19,16.0,7,0.5714285714285714,6,0,0,7,0.5714285714285714,7.0,0.0,0.0,0.0
2348624,21086,13,20,9.0,4,0.75,3,0,0,13,0.75,4.0,0.0,0.0,0.0
1561535,21087,8,13,14.0,15,0.5333333333333333,15,0,0,8,0.5333333333333333,15.0,0.0,0.0,0.0
1861425,21089,13,9,30.0,22,0.45454545454545453,13,0,0,13,0.45454545454545453,22.0,0.0,0.0,0.0
2024108,21091,4,22,13.0,12,0.75,10,0,0,4,0.75,12.0,0.0,0.0,0.0
3246698,21092,29,11,6.0,5,0.6,4,0,0,29,0.6,5.0,0.0,0.0,0.0
2983994,21093,4,20,10.0,9,0.6666666666666666,8,0,0,4,0.6666666666666666,9.0,0.0,0.0,0.0
3239691,21094,5,15,17.0,13,0.46153846153846156,10,0,0,5,0.46153846153846156,13.0,0.0,0.0,0.0
1862520,21097,12,11,10.0,2,1.0,2,0,0,12,1.0,2.0,0.0,0.0,0.0
2249386,21098,6,7,30.0,1,0.0,1,0,0,6,0.0,1.0,0.0,0.0,0.0
3065684,21099,16,16,14.0,30,0.6333333333333333,23,0,0,16,0.6333333333333333,30.0,0.0,0.0,0.0
674270,21100,5,20,30.0,5,0.8,5,0,0,5,0.8,5.0,0.0,0.0,0.0
2218573,21102,17,14,30.0,7,0.14285714285714285,7,0,0,17,0.14285714285714285,7.0,0.0,0.0,0.0
356039,21105,18,13,10.0,11,0.7272727272727273,5,0,0,18,0.7272727272727273,11.0,0.0,0.0,0.0
2004755,21106,5,15,30.0,20,0.25,15,0,0,5,0.25,20.0,0.0,0.0,0.0
2869902,21107,19,11,2.0,1,1.0,1,0,0,19,1.0,1.0,0.0,0.0,0.0
437485,21108,17,10,7.0,3,1.0,1,0,0,17,1.0,3.0,0.0,0.0,0.0
855564,21110,17,9,7.0,12,0.9166666666666666,10,0,0,17,0.9166666666666666,12.0,0.0,0.0,0.0
1061938,21111,88,9,4.0,12,1.0,9,0,0,88,1.0,12.0,0.0,0.0,0.0
1266084,21113,13,14,30.0,14,0.7142857142857143,11,0,0,13,0.7142857142857143,14.0,0.0,0.0,0.0
1232288,21114,7,21,13.0,11,0.18181818181818182,10,0,0,7,0.18181818181818182,11.0,0.0,0.0,0.0
3380409,21115,8,16,14.0,4,0.0,3,0,0,8,0.0,4.0,0.0,0.0,0.0
1590752,21120,4,14,30.0,4,0.5,4,0,0,4,0.5,4.0,0.0,0.0,0.0
1796699,21122,53,15,5.0,5,0.8,3,0,0,53,0.8,5.0,0.0,0.0,0.0
717776,21125,4,11,5.0,4,0.0,4,0,0,4,0.0,4.0,0.0,0.0,0.0
3262754,21127,25,11,9.0,9,1.0,9,0,0,25,1.0,9.0,0.0,0.0,0.0
244005,21128,18,8,30.0,1,0.0,1,0,0,18,0.0,1.0,0.0,0.0,0.0
2958274,21129,9,15,4.0,4,0.5,3,0,0,9,0.5,4.0,0.0,0.0,0.0
705338,21130,8,3,0.0,25,0.96,16,1,0,8,0.96,25.0,0.0,0.0,0.0
2627596,21131,5,22,30.0,2,0.5,2,0,0,5,0.5,2.0,0.0,0.0,0.0
596540,21134,39,8,30.0,11,0.6363636363636364,7,0,0,39,0.6363636363636364,11.0,0.0,0.0,0.0
2161883,21136,4,22,30.0,12,0.16666666666666666,9,0,0,4,0.16666666666666666,12.0,0.0,0.0,0.0
1296738,21138,39,13,0.0,14,1.0,7,0,0,39,1.0,14.0,0.0,0.0,0.0
539373,21139,20,21,14.0,13,0.6153846153846154,6,0,0,20,0.6153846153846154,13.0,0.0,0.0,0.0
3322765,21140,4,10,30.0,5,0.0,5,0,0,4,0.0,5.0,0.0,0.0,0.0
852105,21142,8,11,24.0,9,0.8888888888888888,6,0,0,8,0.8888888888888888,9.0,0.0,0.0,0.0
1627388,21143,21,12,12.0,14,0.7857142857142857,13,0,0,21,0.7857142857142857,14.0,0.0,0.0,0.0
2946838,21146,11,12,6.0,10,0.7,9,0,0,11,0.7,10.0,0.0,0.0,0.0
2780321,21148,4,10,30.0,7,0.0,5,0,0,4,0.0,7.0,0.0,0.0,0.0
3113511,21149,13,18,1.0,9,0.2222222222222222,9,0,0,13,0.2222222222222222,9.0,0.0,0.0,0.0
441130,21151,40,14,2.0,5,0.8,5,0,0,40,0.8,5.0,0.0,0.0,0.0
161008,21152,12,13,30.0,13,0.5384615384615384,11,0,0,12,0.5384615384615384,13.0,0.0,0.0,0.0
1996826,21153,10,13,24.0,15,0.6,11,0,0,10,0.6,15.0,0.0,0.0,0.0
2962967,21154,25,18,19.0,5,0.8,5,0,0,25,0.8,5.0,0.0,0.0,0.0
439347,21155,34,8,7.0,17,0.7647058823529411,12,0,0,34,0.7647058823529411,17.0,0.0,0.0,0.0
3142872,21156,20,15,9.0,18,0.7777777777777778,8,0,0,20,0.7777777777777778,18.0,0.0,0.0,0.0
1851791,21157,17,13,17.0,11,0.45454545454545453,9,0,0,17,0.45454545454545453,11.0,0.0,0.0,0.0
729504,21158,35,11,3.0,17,0.7647058823529411,12,0,0,35,0.7647058823529411,17.0,0.0,0.0,0.0
2277631,21159,9,15,30.0,9,1.0,7,0,0,9,1.0,9.0,0.0,0.0,0.0
612868,21160,28,11,0.0,5,1.0,2,0,0,28,1.0,5.0,0.0,0.0,0.0
483155,21161,50,8,9.0,11,1.0,7,0,0,50,1.0,11.0,0.0,0.0,0.0
1564146,21162,5,9,16.0,17,0.8235294117647058,9,0,0,5,0.8235294117647058,17.0,0.0,0.0,0.0
1560456,21164,15,22,16.0,8,0.75,8,0,0,15,0.75,8.0,0.0,0.0,0.0
3401583,21165,14,12,30.0,11,0.8181818181818182,11,0,0,14,0.8181818181818182,11.0,0.0,0.0,0.0
52595,21166,28,11,6.0,11,0.7272727272727273,3,0,0,28,0.7272727272727273,11.0,0.0,0.0,0.0
2788908,21168,8,19,0.0,4,0.0,3,0,0,8,0.0,4.0,0.0,0.0,0.0
1281684,21170,5,11,30.0,1,1.0,1,0,0,5,1.0,1.0,0.0,0.0,0.0
506765,21171,81,15,18.0,6,0.3333333333333333,4,0,0,81,0.3333333333333333,6.0,0.0,0.0,0.0
868036,21175,5,14,30.0,5,0.2,4,0,0,5,0.2,5.0,0.0,0.0,0.0
425036,21176,4,15,26.0,15,0.0,10,0,0,4,0.0,15.0,0.0,0.0,0.0
758317,21178,7,15,5.0,4,1.0,4,0,0,7,1.0,4.0,0.0,0.0,0.0
2674349,21179,5,11,17.0,19,0.7368421052631579,15,0,0,5,0.7368421052631579,19.0,0.0,0.0,0.0
2133297,21180,15,21,1.0,25,0.56,21,0,0,15,0.56,25.0,0.0,0.0,0.0
131783,21182,17,15,10.0,9,0.3333333333333333,4,0,0,17,0.3333333333333333,9.0,0.0,0.0,0.0
3140943,21183,35,13,0.0,6,0.5,4,0,0,35,0.5,6.0,0.0,0.0,0.0
2860432,21184,4,20,12.0,13,0.23076923076923078,12,0,0,4,0.23076923076923078,13.0,0.0,0.0,0.0
1243629,21185,5,12,14.0,12,0.4166666666666667,9,0,0,5,0.4166666666666667,12.0,0.0,0.0,0.0
357839,21186,11,19,30.0,9,0.7777777777777778,8,0,0,11,0.7777777777777778,9.0,0.0,0.0,0.0
272605,21187,17,8,8.0,11,0.45454545454545453,8,0,0,17,0.45454545454545453,11.0,0.0,0.0,0.0
1310099,21190,5,17,30.0,6,0.16666666666666666,6,0,0,5,0.16666666666666666,6.0,0.0,0.0,0.0
995297,21191,44,7,7.0,11,0.9090909090909091,10,0,0,44,0.9090909090909091,11.0,0.0,0.0,0.0
1602977,21194,32,12,30.0,9,1.0,7,0,0,32,1.0,9.0,0.0,0.0,0.0
645585,21195,24,15,24.0,6,0.8333333333333334,4,0,0,24,0.8333333333333334,6.0,0.0,0.0,0.0
3104906,21197,16,12,17.0,8,0.875,7,0,0,16,0.875,8.0,0.0,0.0,0.0
626358,21199,9,9,6.0,15,0.6666666666666666,12,0,0,9,0.6666666666666666,15.0,0.0,0.0,0.0
2796648,21200,5,12,30.0,4,0.75,4,0,0,5,0.75,4.0,0.0,0.0,0.0
1790109,21201,5,11,30.0,9,0.3333333333333333,7,0,0,5,0.3333333333333333,9.0,0.0,0.0,0.0
996294,21202,5,18,9.0,5,0.2,5,0,0,5,0.2,5.0,0.0,0.0,0.0
2722384,21203,31,8,6.0,18,0.5555555555555556,11,0,0,31,0.5555555555555556,18.0,0.0,0.0,0.0
71145,21204,14,15,0.0,12,0.16666666666666666,7,0,0,14,0.16666666666666666,12.0,0.0,0.0,0.0
426219,21205,21,10,16.0,6,0.5,6,0,0,21,0.5,6.0,0.0,0.0,0.0
823760,21206,5,16,30.0,15,0.26666666666666666,11,0,0,5,0.26666666666666666,15.0,0.0,0.0,0.0
2473935,21207,18,16,24.0,7,0.14285714285714285,5,0,0,18,0.14285714285714285,7.0,0.0,0.0,0.0
2942818,21208,14,9,29.0,8,1.0,6,0,0,14,1.0,8.0,0.0,0.0,0.0
3112165,21211,8,9,7.0,17,0.5882352941176471,14,0,0,8,0.5882352941176471,17.0,0.0,0.0,0.0
450990,21213,12,10,16.0,11,0.36363636363636365,5,0,0,12,0.36363636363636365,11.0,0.0,0.0,0.0
818576,21214,17,15,0.0,3,1.0,2,0,0,17,1.0,3.0,0.0,0.0,0.0
2443220,21215,6,17,30.0,6,0.3333333333333333,5,0,0,6,0.3333333333333333,6.0,0.0,0.0,0.0
1882710,21217,10,10,30.0,5,0.6,5,0,0,10,0.6,5.0,0.0,0.0,0.0
25806,21218,6,18,30.0,2,0.5,1,0,0,6,0.5,2.0,0.0,0.0,0.0
935287,21219,51,22,4.0,28,0.75,19,0,0,51,0.75,28.0,0.0,0.0,0.0
3347421,21220,22,19,9.0,11,0.5454545454545454,7,0,0,22,0.5454545454545454,11.0,0.0,0.0,0.0
1907973,21224,47,16,8.0,10,0.9,8,0,0,47,0.9,10.0,0.0,0.0,0.0
251556,21225,4,11,30.0,24,0.4166666666666667,11,0,0,4,0.4166666666666667,24.0,0.0,0.0,0.0
1667854,21226,8,15,30.0,16,0.5,8,0,0,8,0.5,16.0,0.0,0.0,0.0
1255233,21227,66,14,4.0,13,0.9230769230769231,10,0,0,66,0.9230769230769231,13.0,0.0,0.0,0.0
453479,21228,30,12,7.0,6,1.0,5,0,0,30,1.0,6.0,0.0,0.0,0.0
26444,21229,5,19,30.0,1,0.0,1,0,0,5,0.0,1.0,0.0,0.0,0.0
2426433,21230,13,22,22.0,4,1.0,3,0,0,13,1.0,4.0,0.0,0.0,0.0
1559746,21231,46,15,6.0,3,1.0,2,0,0,46,1.0,3.0,0.0,0.0,0.0
536223,21232,9,11,30.0,12,0.16666666666666666,10,0,0,9,0.16666666666666666,12.0,0.0,0.0,0.0
2979201,21233,5,17,3.0,18,0.7222222222222222,15,0,0,5,0.7222222222222222,18.0,0.0,0.0,0.0
1898484,21236,5,14,30.0,2,0.0,1,0,0,5,0.0,2.0,0.0,0.0,0.0
3329806,21238,5,11,30.0,4,0.0,3,0,0,5,0.0,4.0,0.0,0.0,0.0
1010832,21240,77,8,3.0,3,1.0,2,0,0,77,1.0,3.0,0.0,0.0,0.0
3025386,21242,5,15,27.0,22,0.7727272727272727,15,0,0,5,0.7727272727272727,22.0,0.0,0.0,0.0
378327,21245,9,15,4.0,9,0.7777777777777778,6,0,0,9,0.7777777777777778,9.0,0.0,0.0,0.0
1028242,21247,19,15,8.0,18,0.7222222222222222,13,0,0,19,0.7222222222222222,18.0,0.0,0.0,0.0
2213409,21248,7,8,6.0,14,0.5,8,0,0,7,0.5,14.0,0.0,0.0,0.0
834808,21250,6,14,28.0,9,0.1111111111111111,9,0,0,6,0.1111111111111111,9.0,0.0,0.0,0.0
3184388,21251,41,17,0.0,10,0.7,7,0,0,41,0.7,10.0,0.0,0.0,0.0
2101520,21254,4,8,9.0,4,0.75,4,0,0,4,0.75,4.0,0.0,0.0,0.0
199658,21256,11,12,30.0,19,0.42105263157894735,15,0,0,11,0.42105263157894735,19.0,0.0,0.0,0.0
1524694,21258,4,8,25.0,29,0.7241379310344828,16,0,0,4,0.7241379310344828,29.0,0.0,0.0,0.0
2831864,21259,55,9,16.0,19,0.8421052631578947,11,0,0,55,0.8421052631578947,19.0,0.0,0.0,0.0
2705434,21262,60,16,1.0,12,1.0,6,0,0,60,1.0,12.0,0.0,0.0,0.0
4984,21265,12,8,8.0,9,0.5555555555555556,4,0,0,12,0.5555555555555556,9.0,0.0,0.0,0.0
3151343,21267,42,20,30.0,4,0.25,3,0,0,42,0.25,4.0,0.0,0.0,0.0
1719416,21268,7,16,4.0,15,0.8,11,0,0,7,0.8,15.0,0.0,0.0,0.0
2089992,21269,22,15,3.0,6,1.0,6,0,0,22,1.0,6.0,0.0,0.0,0.0
3359483,21271,6,13,7.0,7,1.0,6,0,0,6,1.0,7.0,0.0,0.0,0.0
2191,21272,12,17,15.0,8,0.625,7,0,0,12,0.625,8.0,0.0,0.0,0.0
1300846,21273,9,15,30.0,13,0.3076923076923077,9,0,0,9,0.3076923076923077,13.0,0.0,0.0,0.0
2891877,21276,4,15,30.0,6,0.0,4,0,0,4,0.0,6.0,0.0,0.0,0.0
2800380,21278,12,12,7.0,11,0.45454545454545453,5,0,0,12,0.45454545454545453,11.0,0.0,0.0,0.0
303791,21279,5,1,30.0,6,0.3333333333333333,5,1,0,5,0.3333333333333333,6.0,0.0,0.0,0.0
852677,21280,7,10,30.0,12,0.25,8,0,0,7,0.25,12.0,0.0,0.0,0.0
836735,21281,7,15,22.0,6,0.16666666666666666,5,0,0,7,0.16666666666666666,6.0,0.0,0.0,0.0
1045759,21282,4,14,7.0,7,0.5714285714285714,5,0,0,4,0.5714285714285714,7.0,0.0,0.0,0.0
1738384,21283,100,16,5.0,19,0.9473684210526315,11,0,0,100,0.9473684210526315,19.0,0.0,0.0,0.0
1641625,21285,49,10,8.0,7,1.0,6,0,0,49,1.0,7.0,0.0,0.0,0.0
3398868,21287,7,8,30.0,7,0.8571428571428571,7,0,0,7,0.8571428571428571,7.0,0.0,0.0,0.0
2825078,21288,100,18,4.0,6,0.8333333333333334,4,0,0,100,0.8333333333333334,6.0,0.0,0.0,0.0
1797953,21289,9,16,21.0,15,0.6666666666666666,12,0,0,9,0.6666666666666666,15.0,0.0,0.0,0.0
2186251,21290,7,20,14.0,17,0.4117647058823529,15,0,0,7,0.4117647058823529,17.0,0.0,0.0,0.0
1131119,21291,9,15,19.0,11,0.7272727272727273,8,0,0,9,0.7272727272727273,11.0,0.0,0.0,0.0
43466,21292,18,16,2.0,1,1.0,1,0,0,18,1.0,1.0,0.0,0.0,0.0
22729,21293,4,17,1.0,4,0.75,3,0,0,4,0.75,4.0,0.0,0.0,0.0
2569122,21294,28,17,25.0,26,0.9615384615384616,19,0,0,28,0.9615384615384616,26.0,0.0,0.0,0.0
1710992,21295,10,13,30.0,10,0.4,9,0,0,10,0.4,10.0,0.0,0.0,0.0
1251892,21296,4,19,2.0,6,0.0,4,0,0,4,0.0,6.0,0.0,0.0,0.0
180638,21297,21,11,8.0,3,0.6666666666666666,3,0,0,21,0.6666666666666666,3.0,0.0,0.0,0.0
2181032,21300,11,19,6.0,6,1.0,6,0,0,11,1.0,6.0,0.0,0.0,0.0
468144,21302,16,19,14.0,5,0.2,5,0,0,16,0.2,5.0,0.0,0.0,0.0
2714641,21305,20,12,7.0,15,0.6,11,0,0,20,0.6,15.0,0.0,0.0,0.0
1795208,21306,12,15,4.0,3,1.0,1,0,0,12,1.0,3.0,0.0,0.0,0.0
3035113,21307,7,19,15.0,12,0.3333333333333333,11,0,0,7,0.3333333333333333,12.0,0.0,0.0,0.0
3402029,21308,4,14,30.0,6,0.0,6,0,0,4,0.0,6.0,0.0,0.0,0.0
799354,21309,5,13,30.0,6,0.16666666666666666,4,0,0,5,0.16666666666666666,6.0,0.0,0.0,0.0
328748,21310,4,11,30.0,5,0.4,5,0,0,4,0.4,5.0,0.0,0.0,0.0
3210109,21311,28,10,7.0,9,1.0,8,0,0,28,1.0,9.0,0.0,0.0,0.0
3123342,21313,100,16,1.0,21,0.6666666666666666,12,0,0,100,0.6666666666666666,21.0,0.0,0.0,0.0
3165654,21314,4,12,12.0,18,0.2777777777777778,9,0,0,4,0.2777777777777778,18.0,0.0,0.0,0.0
1415934,21315,17,1,30.0,18,0.4444444444444444,9,1,0,17,0.4444444444444444,18.0,0.0,0.0,0.0
287536,21318,23,18,5.0,22,0.6363636363636364,17,0,0,23,0.6363636363636364,22.0,0.0,0.0,0.0
3125502,21320,15,14,18.0,2,0.5,2,0,0,15,0.5,2.0,0.0,0.0,0.0
2776754,21321,17,14,18.0,4,0.25,4,0,0,17,0.25,4.0,0.0,0.0,0.0
672041,21322,15,19,17.0,6,0.8333333333333334,5,0,0,15,0.8333333333333334,6.0,0.0,0.0,0.0
776147,21325,15,19,30.0,12,0.5833333333333334,9,0,0,15,0.5833333333333334,12.0,0.0,0.0,0.0
1825307,21328,10,16,30.0,7,1.0,7,0,0,10,1.0,7.0,0.0,0.0,0.0
3375115,21329,8,13,30.0,7,0.5714285714285714,7,0,0,8,0.5714285714285714,7.0,0.0,0.0,0.0
1024397,21331,9,19,30.0,21,0.47619047619047616,16,0,0,9,0.47619047619047616,21.0,0.0,0.0,0.0
2129128,21335,37,12,0.0,22,1.0,10,0,0,37,1.0,22.0,0.0,0.0,0.0
1740785,21336,11,17,30.0,1,1.0,1,0,0,11,1.0,1.0,0.0,0.0,0.0
1775252,21337,7,17,30.0,1,0.0,1,0,0,7,0.0,1.0,0.0,0.0,0.0
1186908,21340,34,14,4.0,11,0.8181818181818182,9,0,0,34,0.8181818181818182,11.0,0.0,0.0,0.0
461058,21341,25,18,30.0,5,0.4,5,0,0,25,0.4,5.0,0.0,0.0,0.0
2281832,21344,5,19,30.0,3,0.0,2,0,0,5,0.0,3.0,0.0,0.0,0.0
1727631,21345,5,11,0.0,4,0.5,4,0,0,5,0.5,4.0,0.0,0.0,0.0
43762,21347,50,8,3.0,11,0.9090909090909091,8,0,0,50,0.9090909090909091,11.0,0.0,0.0,0.0
983985,21348,17,15,23.0,20,0.3,15,0,0,17,0.3,20.0,0.0,0.0,0.0
1403533,21350,5,17,30.0,3,0.3333333333333333,3,0,0,5,0.3333333333333333,3.0,0.0,0.0,0.0
3240072,21353,5,10,27.0,23,0.6086956521739131,12,0,0,5,0.6086956521739131,23.0,0.0,0.0,0.0
2584795,21355,21,18,15.0,32,0.96875,17,0,0,21,0.96875,32.0,0.0,0.0,0.0
734044,21356,20,13,3.0,12,0.5,7,0,0,20,0.5,12.0,0.0,0.0,0.0
2127273,21358,12,17,7.0,24,0.9166666666666666,19,0,0,12,0.9166666666666666,24.0,0.0,0.0,0.0
2595476,21359,5,19,30.0,14,0.2857142857142857,9,0,0,5,0.2857142857142857,14.0,0.0,0.0,0.0
3077487,21362,15,18,30.0,17,0.29411764705882354,14,0,0,15,0.29411764705882354,17.0,0.0,0.0,0.0
773728,21363,7,0,1.0,9,1.0,5,0,0,7,1.0,9.0,0.0,0.0,0.0
272738,21364,31,4,14.0,30,0.7666666666666667,22,1,0,31,0.7666666666666667,30.0,0.0,0.0,0.0
2500732,21365,11,15,1.0,8,0.5,5,0,0,11,0.5,8.0,0.0,0.0,0.0
2415387,21367,7,8,30.0,7,0.42857142857142855,4,0,0,7,0.42857142857142855,7.0,0.0,0.0,0.0
2503458,21369,6,11,30.0,14,0.2857142857142857,14,0,0,6,0.2857142857142857,14.0,0.0,0.0,0.0
3380685,21370,9,8,11.0,22,0.5909090909090909,18,0,0,9,0.5909090909090909,22.0,0.0,0.0,0.0
636819,21373,4,17,17.0,24,0.4166666666666667,16,0,0,4,0.4166666666666667,24.0,0.0,0.0,0.0
2250235,21376,4,0,8.0,13,0.9230769230769231,8,0,0,4,0.9230769230769231,13.0,0.0,0.0,0.0
2810303,21377,5,14,30.0,2,0.0,2,0,0,5,0.0,2.0,0.0,0.0,0.0
1241426,21380,4,23,30.0,4,0.5,4,0,0,4,0.5,4.0,0.0,0.0,0.0
2645768,21381,8,5,0.0,4,0.75,3,1,0,8,0.75,4.0,0.0,0.0,0.0
818333,21384,35,11,22.0,28,0.9285714285714286,19,0,0,35,0.9285714285714286,28.0,0.0,0.0,0.0
723820,21385,4,21,12.0,35,0.8571428571428571,21,0,0,4,0.8571428571428571,35.0,0.0,0.0,0.0
3299994,21386,10,14,10.0,22,0.8181818181818182,17,0,0,10,0.8181818181818182,22.0,0.0,0.0,0.0
2236395,21389,43,17,1.0,13,0.9230769230769231,9,0,0,43,0.9230769230769231,13.0,0.0,0.0,0.0
1647730,21393,7,12,30.0,3,1.0,2,0,0,7,1.0,3.0,0.0,0.0,0.0
2628526,21395,4,22,30.0,1,0.0,1,0,0,4,0.0,1.0,0.0,0.0,0.0
574676,21398,4,16,30.0,9,0.0,8,0,0,4,0.0,9.0,0.0,0.0,0.0
763719,21399,37,13,7.0,9,1.0,6,0,0,37,1.0,9.0,0.0,0.0,0.0
3156601,21400,6,19,2.0,8,0.375,7,0,0,6,0.375,8.0,0.0,0.0,0.0
259850,21402,4,14,23.0,11,0.18181818181818182,7,0,0,4,0.18181818181818182,11.0,0.0,0.0,0.0
869648,21403,8,19,30.0,15,0.7333333333333333,13,0,0,8,0.7333333333333333,15.0,0.0,0.0,0.0
1098754,21404,7,13,30.0,16,0.3125,12,0,0,7,0.3125,16.0,0.0,0.0,0.0
70715,21405,6,10,6.0,12,0.5833333333333334,11,0,0,6,0.5833333333333334,12.0,0.0,0.0,0.0
650176,21407,4,19,16.0,12,0.6666666666666666,9,0,0,4,0.6666666666666666,12.0,0.0,0.0,0.0
2212437,21408,4,14,25.0,8,0.125,5,0,0,4,0.125,8.0,0.0,0.0,0.0
1158619,21409,4,20,5.0,13,0.3076923076923077,12,0,0,4,0.3076923076923077,13.0,0.0,0.0,0.0
91861,21411,10,18,1.0,5,1.0,2,0,0,10,1.0,5.0,0.0,0.0,0.0
1634303,21412,25,9,30.0,3,0.6666666666666666,3,0,0,25,0.6666666666666666,3.0,0.0,0.0,0.0
242006,21413,7,16,30.0,7,1.0,5,0,0,7,1.0,7.0,0.0,0.0,0.0
3370369,21415,6,14,30.0,1,0.0,1,0,0,6,0.0,1.0,0.0,0.0,0.0
2888154,21416,4,18,28.0,10,0.5,9,0,0,4,0.5,10.0,0.0,0.0,0.0
2853026,21417,10,18,30.0,8,0.5,7,0,0,10,0.5,8.0,0.0,0.0,0.0
1211187,21418,5,9,26.0,5,1.0,5,0,0,5,1.0,5.0,0.0,0.0,0.0
1705064,21419,20,22,30.0,3,0.0,2,0,0,20,0.0,3.0,0.0,0.0,0.0
73126,21421,100,16,1.0,8,1.0,8,0,0,100,1.0,8.0,0.0,0.0,0.0
3280498,21423,8,14,16.0,19,0.2631578947368421,15,0,0,8,0.2631578947368421,19.0,0.0,0.0,0.0
1506200,21424,4,14,30.0,4,0.0,4,0,0,4,0.0,4.0,0.0,0.0,0.0
51384,21425,9,21,30.0,3,0.6666666666666666,3,0,0,9,0.6666666666666666,3.0,0.0,0.0,0.0
1036391,21428,4,20,21.0,12,0.9166666666666666,7,0,0,4,0.9166666666666666,12.0,0.0,0.0,0.0
2385725,21429,8,17,8.0,9,0.5555555555555556,5,0,0,8,0.5555555555555556,9.0,0.0,0.0,0.0
1013881,21432,4,18,14.0,4,0.75,4,0,0,4,0.75,4.0,0.0,0.0,0.0
2403301,21434,28,15,9.0,1,1.0,1,0,0,28,1.0,1.0,0.0,0.0,0.0
3355806,21435,21,15,30.0,16,0.6875,12,0,0,21,0.6875,16.0,0.0,0.0,0.0
1303753,21436,52,16,8.0,4,1.0,4,0,0,52,1.0,4.0,0.0,0.0,0.0
2012570,21438,18,13,28.0,5,1.0,4,0,0,18,1.0,5.0,0.0,0.0,0.0
2464286,21439,16,16,30.0,10,0.7,10,0,0,16,0.7,10.0,0.0,0.0,0.0
2314653,21440,24,11,2.0,2,1.0,1,0,0,24,1.0,2.0,0.0,0.0,0.0
2652579,21441,26,15,3.0,7,1.0,6,0,0,26,1.0,7.0,0.0,0.0,0.0
2550326,21442,7,20,30.0,8,0.125,7,0,0,7,0.125,8.0,0.0,0.0,0.0
2879587,21445,4,10,14.0,11,0.5454545454545454,8,0,0,4,0.5454545454545454,11.0,0.0,0.0,0.0
2656551,21446,5,16,12.0,1,0.0,1,0,0,5,0.0,1.0,0.0,0.0,0.0
3000771,21447,16,17,7.0,17,0.5882352941176471,12,0,0,16,0.5882352941176471,17.0,0.0,0.0,0.0
3265986,21448,4,16,13.0,4,0.75,3,0,0,4,0.75,4.0,0.0,0.0,0.0
2824343,21450,23,15,19.0,3,1.0,3,0,0,23,1.0,3.0,0.0,0.0,0.0
1117104,21451,44,18,20.0,31,0.7096774193548387,13,0,0,44,0.7096774193548387,31.0,0.0,0.0,0.0
2441522,21452,9,12,19.0,13,0.6923076923076923,10,0,0,9,0.6923076923076923,13.0,0.0,0.0,0.0
2320711,21454,9,15,10.0,1,1.0,1,0,0,9,1.0,1.0,0.0,0.0,0.0
3374724,21455,18,20,19.0,16,0.8125,7,0,0,18,0.8125,16.0,0.0,0.0,0.0
535891,21456,28,10,27.0,9,1.0,9,0,0,28,1.0,9.0,0.0,0.0,0.0
3239998,21460,11,17,30.0,12,0.6666666666666666,9,0,0,11,0.6666666666666666,12.0,0.0,0.0,0.0
522954,21461,6,21,30.0,26,0.34615384615384615,15,0,0,6,0.34615384615384615,26.0,0.0,0.0,0.0
1416782,21465,8,11,5.0,12,0.75,10,0,0,8,0.75,12.0,0.0,0.0,0.0
377115,21467,6,13,30.0,19,0.5263157894736842,13,0,0,6,0.5263157894736842,19.0,0.0,0.0,0.0
2848156,21470,29,10,29.0,6,0.6666666666666666,6,0,0,29,0.6666666666666666,6.0,0.0,0.0,0.0
2841127,21471,57,14,11.0,11,1.0,8,0,0,57,1.0,11.0,0.0,0.0,0.0
